Open,High,Low,Close,Volume,Ticker,Date
629.6485194934995,635.1419628994275,628.0503902888831,631.0468139648438,59154081.0,HSBA.L,2023-02-27
627.5508789150767,639.0371677066363,627.0514750545742,634.8421630859375,35947658.0,HSBA.L,2023-02-28
635.2417597533047,640.5354288921043,632.3451927531214,639.53662109375,79309751.0,HSBA.L,2023-03-01
620.8390197632096,625.9343910525419,610.8480478389871,618.441162109375,20312797.0,HSBA.L,2023-03-02
616.4428852384058,620.6391050810944,613.0459308466948,617.74169921875,19436809.0,HSBA.L,2023-03-03
615.9434343489229,618.0415141128341,611.3476115422343,617.2422485351562,32648244.0,HSBA.L,2023-03-06
618.1415295458644,625.5348131912021,616.9426005552508,623.7364501953125,68429480.0,HSBA.L,2023-03-07
621.938006011387,634.4267209915353,621.3385720843613,630.130615234375,74246652.0,HSBA.L,2023-03-08
629.3312878365089,629.4311731545143,620.5391845703125,620.5391845703125,39594179.0,HSBA.L,2023-03-09
599.9578332127255,600.955954672994,581.4745361029247,592.06494140625,52951644.0,HSBA.L,2023-03-10
594.6626040361427,594.9623209690849,562.5915506502845,567.5870361328125,60769749.0,HSBA.L,2023-03-13
561.9921560304003,579.2765248109695,555.7977414034772,576.4790649414062,41114192.0,HSBA.L,2023-03-14
578.9768045270188,581.2087963647697,542.2100412155323,547.9049072265625,44631420.0,HSBA.L,2023-03-15
564.6897571738158,571.3837206991814,548.8040870897432,557.5961303710938,41625099.0,HSBA.L,2023-03-16
562.192035674225,565.3891590753728,536.5152241119615,541.610595703125,83900837.0,HSBA.L,2023-03-17
526.3243655963877,544.1082826424138,511.8374569441672,541.2109375,66105483.0,HSBA.L,2023-03-20
540.5115540432155,558.5951879287966,538.5133597583977,553.4998168945312,40361589.0,HSBA.L,2023-03-21
555.4979991148497,573.2819156674807,553.1001416331256,564.0902099609375,49464196.0,HSBA.L,2023-03-22
555.997510440385,557.5960413344491,544.5078943216708,547.7050170898438,121122873.0,HSBA.L,2023-03-23
544.9076153138296,544.9076153138296,521.4288320599563,533.5178833007812,29131272.0,HSBA.L,2023-03-24
541.5106620335142,544.2082365680678,532.8185045244198,540.6114501953125,18380201.0,HSBA.L,2023-03-27
545.507050683208,549.0038907516902,535.8157960116902,540.6114501953125,21067542.0,HSBA.L,2023-03-28
543.3090138459504,554.3490250735587,543.0142972633538,553.4998168945312,21411453.0,HSBA.L,2023-03-29
553.4998917898206,557.6961125517479,550.6024852927602,554.7987060546875,12376544.0,HSBA.L,2023-03-30
548.804072085133,555.5979207540629,546.5061607532962,549.2037353515625,32527045.0,HSBA.L,2023-03-31
553.8995106831354,563.9903679858114,553.1001841410967,555.897705078125,31929737.0,HSBA.L,2023-04-03
561.4925679843816,562.791382013247,550.7023315429688,550.7023315429688,21871508.0,HSBA.L,2023-04-04
554.3990261886033,556.796822731429,549.903089068249,553.6996459960938,12482936.0,HSBA.L,2023-04-05
552.001210293808,562.6915626710745,550.4026791447075,562.391845703125,12780940.0,HSBA.L,2023-04-06
562.7914238144264,563.8904672897493,557.7959379631,561.8922729492188,27308177.0,HSBA.L,2023-04-11
559.6941961844092,567.187424281362,558.2954358809594,561.0928955078125,18444217.0,HSBA.L,2023-04-12
559.3944987037278,566.7877807617188,559.3944987037278,566.7877807617188,31193339.0,HSBA.L,2023-04-13
567.3872447080449,586.8696373760544,562.7913616444874,583.7723999023438,46918588.0,HSBA.L,2023-04-14
587.5690980045325,588.5681953049857,573.1821334660416,577.578125,17022897.0,HSBA.L,2023-04-17
576.2792026024989,581.174802848389,573.1820259441101,574.0811767578125,21150937.0,HSBA.L,2023-04-18
573.5816434324056,574.6806868739575,569.485369552208,572.88232421875,16476041.0,HSBA.L,2023-04-19
577.2783240265259,581.0748810199335,570.6843071948205,574.5807495117188,18149031.0,HSBA.L,2023-04-20
577.378288248794,578.7769877213254,567.5870870408091,573.1820678710938,16475926.0,HSBA.L,2023-04-21
569.3855157931758,577.1285190540268,567.7869236932262,572.7824096679688,28074221.0,HSBA.L,2023-04-24
567.287341994038,568.8859340007084,562.1919709891413,565.7886962890625,19470392.0,HSBA.L,2023-04-25
567.4871663364377,575.179189725118,563.2909462203345,571.183837890625,21487013.0,HSBA.L,2023-04-26
573.4817937249412,578.7769966974708,560.093866831327,574.8805541992188,24614220.0,HSBA.L,2023-04-27
577.8778663003274,578.077636963692,564.5898242635501,573.281982421875,26012411.0,HSBA.L,2023-04-28
591.965131034942,610.1487135007189,590.5084394133783,593.3638916015625,111897000.0,HSBA.L,2023-05-02
598.2593482374673,601.2566396224046,591.1657830184689,592.6644287109375,23152226.0,HSBA.L,2023-05-03
595.6617143285614,596.2611482077253,582.8732834059924,583.4727172851562,39625040.0,HSBA.L,2023-05-04
587.4690893764126,599.9578030111153,585.9704437402482,599.2584228515625,20223115.0,HSBA.L,2023-05-05
599.5581766585829,602.3556974688553,595.5617880496803,598.7589111328125,35837955.0,HSBA.L,2023-05-09
602.8552231233491,606.0522851048726,598.659003047539,600.5572509765625,16305805.0,HSBA.L,2023-05-10
594.041725643671,599.5374859313754,586.6474055886081,593.1423950195312,25625911.0,HSBA.L,2023-05-11
594.9409981995869,602.5351145515972,594.9409981995869,599.2376708984375,20777766.0,HSBA.L,2023-05-12
605.0332315448068,610.628890215875,603.2346313282567,610.5289916992188,14779925.0,HSBA.L,2023-05-15
607.8310645916979,610.9287114723254,604.7334786991761,605.2330932617188,107198858.0,HSBA.L,2023-05-16
603.4345479748562,605.7327629741757,600.8365154202293,602.5352172851562,16724626.0,HSBA.L,2023-05-17
607.0316896331059,615.9148511358287,605.9345136171092,612.4275512695312,16947147.0,HSBA.L,2023-05-18
614.1262212320943,616.2246390742554,610.2292640762664,610.3291625976562,17244865.0,HSBA.L,2023-05-19
613.1269816336103,619.9217886395397,613.1269816336103,616.7242431640625,68467439.0,HSBA.L,2023-05-22
613.9263880958218,618.1231015571975,612.0278283961674,617.32373046875,18108144.0,HSBA.L,2023-05-23
609.9295155509934,610.3291706299207,596.0402055609513,599.7373657226562,23383150.0,HSBA.L,2023-05-24
600.037140454732,609.8295745126575,597.8388239956604,605.9326171875,17076530.0,HSBA.L,2023-05-25
608.830318848159,612.9271950229831,599.9372158606736,610.3291625976562,19691875.0,HSBA.L,2023-05-26
607.6312233582747,608.5305539909427,597.5390333113033,599.6373901367188,30198951.0,HSBA.L,2023-05-30
594.2415743379221,596.9395051798662,589.1454691946709,590.0447998046875,45815294.0,HSBA.L,2023-05-31
588.8456931958087,597.4890492585425,586.9471945091063,593.3422241210938,43366626.0,HSBA.L,2023-06-01
595.3407071624929,603.434499758742,593.2423503716726,602.2354125976562,25970681.0,HSBA.L,2023-06-02
609.5297694681614,611.6281262464978,602.1354495088789,605.6327514648438,13828961.0,HSBA.L,2023-06-05
604.0340310473895,611.3283917639877,601.3361001006728,610.3291625976562,15984257.0,HSBA.L,2023-06-06
612.0278604546659,616.824148224689,611.6281443954523,615.6250610351562,35353495.0,HSBA.L,2023-06-07
616.5243664131227,617.4236970154504,608.5305334612507,610.5289916992188,17602705.0,HSBA.L,2023-06-08
611.0285936394837,611.927924223238,601.4360186905895,607.0316772460938,11516255.0,HSBA.L,2023-06-09
611.5282213237863,612.3275924220133,602.2354027071734,604.8333740234375,12581363.0,HSBA.L,2023-06-12
608.3306947949692,613.3568466976653,604.6335347394755,609.1300659179688,20669665.0,HSBA.L,2023-06-13
608.5305622958813,614.4260387724804,605.8936194574611,610.3291625976562,27566717.0,HSBA.L,2023-06-14
609.4298513654883,611.9279241108984,605.9325495219141,608.9302368164062,14676387.0,HSBA.L,2023-06-15
608.7303977995493,612.0278417287934,606.6319800350441,611.328369140625,72874430.0,HSBA.L,2023-06-16
611.1284756682753,616.0247225133385,610.6288611325791,614.52587890625,14392193.0,HSBA.L,2023-06-19
614.4260125035066,618.123111470382,612.827209312866,614.7257690429688,13163578.0,HSBA.L,2023-06-20
614.4261112723415,618.8226835301133,612.8273078246935,617.6235961914062,24314619.0,HSBA.L,2023-06-21
613.5267217180224,614.625849430091,602.0355860506653,606.2323608398438,23174027.0,HSBA.L,2023-06-22
605.5328372073224,606.7319243301063,598.6381319923933,601.7357788085938,20464406.0,HSBA.L,2023-06-23
600.5367522384778,606.3322694301788,594.7412350467769,603.6343383789062,15576202.0,HSBA.L,2023-06-26
607.2316182283321,611.42839321241,604.5336870965597,609.82958984375,30993630.0,HSBA.L,2023-06-27
611.028609247309,615.1254242599391,610.3291366629779,612.8272094726562,18360919.0,HSBA.L,2023-06-28
613.3267916561165,619.3221660828392,612.5274205968407,618.3229370117188,71288921.0,HSBA.L,2023-06-29
619.8218189787668,625.2176806920046,615.4252473865973,621.2207641601562,22006052.0,HSBA.L,2023-06-30
622.5197810903431,628.0155415975613,621.7204099414606,627.1162109375,21193781.0,HSBA.L,2023-07-03
626.5167208674867,627.7158081289703,623.1193171246352,624.218505859375,8538299.0,HSBA.L,2023-07-04
620.3215265281466,623.5190724305418,617.1239806257515,621.4207153320312,39669655.0,HSBA.L,2023-07-05
614.525872645712,616.5533001165303,607.6311677281046,609.929443359375,19028428.0,HSBA.L,2023-07-06
607.8310065300348,614.2960500655925,606.2322644778569,609.4298095703125,34212718.0,HSBA.L,2023-07-07
608.630506517064,610.4291679420021,605.9326363558826,606.4322509765625,19834643.0,HSBA.L,2023-07-10
604.0340292058645,605.5328729507922,597.7388976747898,600.4368286132812,33207359.0,HSBA.L,2023-07-11
601.2362103277734,616.2246480408402,600.0371231131062,615.3253173828125,38283911.0,HSBA.L,2023-07-12
612.3276781762628,617.0240678947035,608.9303352859862,613.7266235351562,35620549.0,HSBA.L,2023-07-13
611.5282526781901,616.5243985334041,611.228496124499,612.6273803710938,16280360.0,HSBA.L,2023-07-14
614.0263026051609,619.9217788887199,612.6273574228603,617.4237060546875,28427958.0,HSBA.L,2023-07-17
615.1255057479694,623.9187719933992,613.6266618636048,623.2192993164062,19072737.0,HSBA.L,2023-07-18
625.517478059909,631.5128532489816,624.0186342626408,628.3153076171875,23353423.0,HSBA.L,2023-07-19
628.8149487970979,640.1062270161929,628.7150502683013,639.5067138671875,71414605.0,HSBA.L,2023-07-20
639.2068512439205,645.3021242039748,637.108433594318,641.5050659179688,17482257.0,HSBA.L,2023-07-21
634.0108985786036,642.5043463925014,631.5128256921631,642.20458984375,35895413.0,HSBA.L,2023-07-24
644.1031623447691,645.1023916136801,641.6050891724917,643.8034057617188,14752048.0,HSBA.L,2023-07-25
642.9040429932928,645.0523490177527,639.9063556202835,643.6034545898438,15316016.0,HSBA.L,2023-07-26
644.4029029873539,645.1023146016045,638.9071426644254,641.8048706054688,54254940.0,HSBA.L,2023-07-27
644.5027913581841,654.7948392396161,643.2537549408233,646.3013916015625,14606823.0,HSBA.L,2023-07-28
649.7986742290875,651.4973759037581,645.1022852419762,645.8017578125,17771442.0,HSBA.L,2023-07-31
657.4927886439012,665.0869058804112,649.3990568263548,654.3952026367188,24505563.0,HSBA.L,2023-08-01
650.997778527394,654.3931693588694,633.6111672612741,636.4090576171875,22469669.0,HSBA.L,2023-08-02
638.8071739088982,640.3060176116353,630.0139697171289,638.707275390625,176906451.0,HSBA.L,2023-08-03
642.404412980095,643.7033986128682,633.1115335567929,635.909423828125,15511434.0,HSBA.L,2023-08-04
640.2061121599634,644.4028866797975,635.6096215951524,643.6034545898438,20496510.0,HSBA.L,2023-08-07
639.0070259200334,641.6049972517529,630.9132943966639,634.1107788085938,62033025.0,HSBA.L,2023-08-08
639.4067838660576,639.4067838660576,633.1115911707939,635.509765625,78117236.0,HSBA.L,2023-08-09
629.4934818061964,633.2910170560832,624.2968257294107,631.5921020507812,59023405.0,HSBA.L,2023-08-10
631.592093680761,631.592093680761,623.0975797625862,624.396728515625,48386496.0,HSBA.L,2023-08-11
623.597263425181,627.1949155466363,617.2013696584122,621.098876953125,61518364.0,HSBA.L,2023-08-14
620.4992773759676,620.4992773759676,598.3135937062013,599.9125366210938,24642980.0,HSBA.L,2023-08-15
598.8132068453185,601.2116209607335,588.0201908365615,589.4192504882812,37789214.0,HSBA.L,2023-08-16
592.4173443687521,596.4147624292642,589.4192808233679,592.0176391601562,15492986.0,HSBA.L,2023-08-17
586.8210514420706,588.7197886432511,579.0260975204902,583.523193359375,20736904.0,HSBA.L,2023-08-18
583.2233171285068,588.3200621594584,581.32457999584,582.9235229492188,28590940.0,HSBA.L,2023-08-21
585.2219924110688,586.22134694797,580.2252197265625,580.2252197265625,29208014.0,HSBA.L,2023-08-22
582.024131991348,586.8210217778524,580.724922240289,584.4225463867188,100676534.0,HSBA.L,2023-08-23
589.1194927709962,592.117556347439,587.5205499285306,588.7197265625,61134863.0,HSBA.L,2023-08-24
591.1182787213353,594.908860695537,586.2214165111355,587.420654296875,9832360.0,HSBA.L,2023-08-25
594.5160802711388,597.9138493384432,586.5212434128724,595.3155517578125,138408401.0,HSBA.L,2023-08-29
597.1143241046292,600.4121818126661,590.3187255859375,590.3187255859375,36565404.0,HSBA.L,2023-08-30
590.618558414656,592.0176792288335,582.1240444611457,582.7236328125,45532273.0,HSBA.L,2023-08-31
585.3219298069798,589.918936006246,582.9234546621196,587.9202270507812,24327245.0,HSBA.L,2023-09-01
593.5166833391993,594.6159489305146,583.6230490343203,585.421875,36868212.0,HSBA.L,2023-09-04
580.8248672107876,593.0170047216086,578.7261860924706,587.1207885742188,20296700.0,HSBA.L,2023-09-05
586.621095035171,586.821954067662,579.1259362400027,584.9221801757812,14699219.0,HSBA.L,2023-09-06
581.1246242976704,591.3180520906931,580.9247412045216,584.3225708007812,23007461.0,HSBA.L,2023-09-07
584.8222985943914,587.2207129322534,576.5276679755663,584.0228271484375,37302909.0,HSBA.L,2023-09-08
582.0241312574153,591.0183224691804,581.5244539678728,589.6192016601562,23844895.0,HSBA.L,2023-09-11
593.5166600194348,599.9124922011941,590.8183906790522,596.9144287109375,31541932.0,HSBA.L,2023-09-12
602.6107549339581,614.503097713213,601.5114893978873,610.6055908203125,23549819.0,HSBA.L,2023-09-13
612.1046917427781,629.2936030406668,608.9067448275813,626.4954223632812,29081387.0,HSBA.L,2023-09-14
628.9938319242818,631.4922185128025,625.4960907003529,628.8938598632812,77881497.0,HSBA.L,2023-09-15
626.5953186916884,629.5933824174859,621.3986627011534,622.597900390625,15718615.0,HSBA.L,2023-09-18
625.595989853861,631.0924402439509,622.6978370680531,630.29296875,14145170.0,HSBA.L,2023-09-19
631.39220702324,635.2897142562512,629.4934699319946,632.9912109375,18482939.0,HSBA.L,2023-09-20
629.5933538555778,639.6868102095617,628.4940882709593,635.6893920898438,31240282.0,HSBA.L,2023-09-21
637.6881028255026,649.0807688949419,635.2896885448249,642.6848754882812,40235747.0,HSBA.L,2023-09-22
639.0872486887381,642.6849007490406,634.989919342518,638.1878051757812,75173293.0,HSBA.L,2023-09-25
636.0891451764896,640.1864742663615,632.4914933412733,638.7874145507812,18876589.0,HSBA.L,2023-09-26
638.0878787465464,641.4857086072443,635.3896092684347,639.4869995117188,48649788.0,HSBA.L,2023-09-27
639.38701991751,645.4831191844122,634.4402027652827,644.4837646484375,45263621.0,HSBA.L,2023-09-28
648.181327634936,649.6803594388981,642.8847607934217,644.4837646484375,22317823.0,HSBA.L,2023-09-29
648.0814206424184,651.8789557037769,637.4882868929823,639.3870239257812,31837619.0,HSBA.L,2023-10-02
637.3882609155726,656.0762014735279,635.8892292290375,644.7835083007812,25649014.0,HSBA.L,2023-10-03
641.885434932681,646.9821798912977,638.5875770157897,640.0866088867188,35708961.0,HSBA.L,2023-10-04
641.5855980896043,649.380551100887,636.3889424168297,644.083984375,21812777.0,HSBA.L,2023-10-05
649.1806602265151,657.2754682917364,641.5855904081487,654.2774047851562,37660935.0,HSBA.L,2023-10-06
650.9795726624454,652.17874931551,641.0859383043393,644.5836791992188,18973365.0,HSBA.L,2023-10-09
649.5804134487045,660.1735465620267,647.7815875798441,657.3753662109375,34573439.0,HSBA.L,2023-10-10
654.9769940278034,661.0730323617845,650.6797206822065,658.5746459960938,17751343.0,HSBA.L,2023-10-11
659.9737892829878,664.0711186642513,654.1774839201582,657.4754028320312,31737934.0,HSBA.L,2023-10-12
654.9770135823812,662.7719670769055,646.682321804038,652.1787719726562,15780448.0,HSBA.L,2023-10-13
652.1787262955229,653.3779639020185,647.6816310179835,650.8795776367188,26351027.0,HSBA.L,2023-10-16
646.5823641860285,655.0768774713163,642.6848572215342,652.5784912109375,36574818.0,HSBA.L,2023-10-17
653.3779285705602,657.1754632893121,648.1812732205948,649.8801879882812,21094402.0,HSBA.L,2023-10-18
645.0833450653715,654.2774188828059,638.0878633992869,640.7861328125,22582692.0,HSBA.L,2023-10-19
630.892526181445,631.7789775930407,615.3026193287799,615.5025024414062,38831847.0,HSBA.L,2023-10-20
615.8022994081767,617.1014481525032,608.307140118875,612.1046752929688,13959110.0,HSBA.L,2023-10-23
611.1052703081588,616.5018089495755,606.7080861562076,612.4044189453125,18211871.0,HSBA.L,2023-10-24
611.7048783294548,617.5011833518768,607.8074322923111,614.7029418945312,39620658.0,HSBA.L,2023-10-25
609.3064974878856,618.8003659645839,594.7158840736074,608.7068481445312,75777476.0,HSBA.L,2023-10-26
614.5031126350314,617.6010872179181,598.3135573728856,600.612060546875,35680976.0,HSBA.L,2023-10-27
603.3103997323923,608.2072008008478,582.2239805327275,586.9209594726562,169130927.0,HSBA.L,2023-10-30
587.4206288544563,597.3142639135834,586.6211573638459,591.917724609375,49522167.0,HSBA.L,2023-10-31
596.3148930694038,599.1130737082547,581.7242795309274,589.7191162109375,29210099.0,HSBA.L,2023-11-01
596.6147135636198,602.4109582131584,586.4212841478018,600.9119262695312,25610068.0,HSBA.L,2023-11-02
608.5070282178167,611.0054146680528,597.6140388964819,601.8113403320312,21517497.0,HSBA.L,2023-11-03
606.4082910264759,612.8041841470005,597.214217539131,608.9066772460938,67681095.0,HSBA.L,2023-11-06
607.6075544728495,613.3038874951845,604.0099025617749,607.9073486328125,15816453.0,HSBA.L,2023-11-07
608.7068460518848,612.1046759985902,603.3103679548242,606.9080200195312,41676193.0,HSBA.L,2023-11-08
599.6912315217095,604.5887343139688,592.6948338206229,602.7896118164062,32529807.0,HSBA.L,2023-11-09
600.5907999747654,604.4508120932657,596.143077753545,598.8916625976562,42157635.0,HSBA.L,2023-11-10
603.1894589307412,609.0864473880678,601.1904880643593,607.5872192382812,57743902.0,HSBA.L,2023-11-13
608.7865350098511,612.2847339229028,602.5897743097295,604.5887451171875,30938808.0,HSBA.L,2023-11-14
612.2847955319276,620.5795369567938,611.6851286308499,616.6825561523438,35330298.0,HSBA.L,2023-11-15
614.1837732700297,619.6809429250097,606.6876328314208,608.4866943359375,34804039.0,HSBA.L,2023-11-16
609.3862342536605,616.8823744298076,603.7890796532238,615.0833129882812,34504146.0,HSBA.L,2023-11-17
615.7829494249974,618.7814057169621,611.4851742739311,615.8829345703125,44783216.0,HSBA.L,2023-11-20
612.6845415849655,613.4841176929731,607.7870387923309,612.984375,14585612.0,HSBA.L,2023-11-21
612.1848206263613,616.6825050227999,600.2909197098353,606.3878173828125,29910210.0,HSBA.L,2023-11-22
610.5856777575405,615.0833622232503,607.986979019547,611.38525390625,29132362.0,HSBA.L,2023-11-23
605.8880507721642,615.4830860379133,602.0900185212946,609.1863403320312,18442241.0,HSBA.L,2023-11-24
608.2867970697715,612.9843907048211,604.388840566963,607.0874633789062,12741786.0,HSBA.L,2023-11-27
605.2883599310009,610.5856815823535,601.590312594585,606.8875732421875,16148874.0,HSBA.L,2023-11-28
599.4913234235573,600.0910512585073,589.2965602668761,594.493896484375,18710486.0,HSBA.L,2023-11-29
594.8937481748786,604.089026455874,591.3955491226114,601.7901611328125,72256545.0,HSBA.L,2023-11-30
600.6907431053306,605.8880795392714,599.3914242477828,603.7891235351562,17159018.0,HSBA.L,2023-12-01
604.18894210844,607.3873076834611,599.7911818173171,603.7891235351562,21937520.0,HSBA.L,2023-12-04
598.6917782390761,607.387313763165,594.6938364812193,603.0895385742188,34731522.0,HSBA.L,2023-12-05
605.0885253961642,617.4821085698197,599.39144604036,614.3837280273438,22067387.0,HSBA.L,2023-12-06
607.8870489081525,617.9818273194525,605.3883353406278,612.0848999023438,31326168.0,HSBA.L,2023-12-07
610.185872993452,622.2916403902651,606.587749740937,618.8814086914062,16787704.0,HSBA.L,2023-12-08
616.2827340389058,618.4816143365895,609.6861541496082,616.0828857421875,38937769.0,HSBA.L,2023-12-11
617.6819912453806,621.8298801511978,612.4846548464495,618.4815673828125,34760601.0,HSBA.L,2023-12-12
618.5815225910624,622.9792216359857,614.7834293655089,616.8823852539062,18329694.0,HSBA.L,2023-12-13
613.6840448671294,624.3785510093747,608.8865270754325,615.9828491210938,45633145.0,HSBA.L,2023-12-14
615.5831195874803,618.1817573835501,607.3873266097776,608.6866455078125,66718603.0,HSBA.L,2023-12-15
608.0869201392462,614.8834084168283,604.9884789071715,612.484619140625,17678793.0,HSBA.L,2023-12-18
612.0848938742636,616.0828355429296,608.5866949141808,612.7844848632812,29300414.0,HSBA.L,2023-12-19
620.380617684454,625.6778782548715,609.186368684256,619.081298828125,62285389.0,HSBA.L,2023-12-20
618.9813218855954,624.5554785479504,614.9833801185271,622.1796875,21034187.0,HSBA.L,2023-12-21
623.1791536451688,628.5763992650865,621.8798348118547,627.4769287109375,10833490.0,HSBA.L,2023-12-22
627.8767591110081,636.2714240578838,623.7788322471666,631.175048828125,16151929.0,HSBA.L,2023-12-27
630.8752058153666,633.3739193515461,628.9761591263707,631.2749633789062,9952106.0,HSBA.L,2023-12-28
632.3744874712839,635.1730346679688,631.7747595695813,635.1730346679688,5844099.0,HSBA.L,2023-12-29
632.3744171636384,634.3733879395603,625.6778528635507,630.175537109375,39992864.0,HSBA.L,2024-01-02
633.7737219916766,636.0725874114653,624.2786098788628,625.0782470703125,26407890.0,HSBA.L,2024-01-03
626.8772997501575,632.2744846924962,622.3796151296659,632.174560546875,26385924.0,HSBA.L,2024-01-04
630.6753429029814,635.2729517460979,627.6768864391004,633.9736328125,56358956.0,HSBA.L,2024-01-05
629.8757697042602,642.869081109442,629.8757697042602,639.6707153320312,21200929.0,HSBA.L,2024-01-08
638.4712367680502,639.9704648104002,634.1734619140625,634.1734619140625,48042479.0,HSBA.L,2024-01-09
633.0741112088392,635.1730062615469,629.3760028268653,630.37548828125,19739089.0,HSBA.L,2024-01-10
632.0746443793032,633.573872605057,611.08544921875,611.08544921875,69070482.0,HSBA.L,2024-01-11
615.7829230694489,617.7818938452026,609.4861773265739,609.7860107421875,22011630.0,HSBA.L,2024-01-12
598.7916402166777,612.1847681165619,591.3954853347401,596.0930786132812,32884376.0,HSBA.L,2024-01-15
595.2935362506811,596.0931734494557,588.3971229394004,593.1946411132812,25433948.0,HSBA.L,2024-01-16
585.6984456235135,587.3975830078125,581.4006705952851,587.3975830078125,24131792.0,HSBA.L,2024-01-17
589.2965794139691,593.4944303800257,585.6984563023484,589.1966552734375,56327281.0,HSBA.L,2024-01-18
591.6954134218834,593.7943085612367,587.0978045434174,588.0972900390625,24400575.0,HSBA.L,2024-01-19
587.7973463446534,599.3914137250955,587.7973463446534,596.8927001953125,61548584.0,HSBA.L,2024-01-22
596.5928965490523,602.1899907336236,593.9941977461253,598.4918823242188,65414910.0,HSBA.L,2024-01-23
601.390379624505,606.7875642023931,600.1909849392807,604.5887451171875,27986792.0,HSBA.L,2024-01-24
606.1878973616548,608.6866108709775,602.1899557467387,604.5887451171875,16358428.0,HSBA.L,2024-01-25
610.4856828965512,618.9813089743624,610.1858494710253,616.5825805664062,49109073.0,HSBA.L,2024-01-26
618.6815271609413,621.8798929754482,616.6825561523438,616.6825561523438,22053588.0,HSBA.L,2024-01-29
